Person,Item,Ratings
5534,domestic eggs,8.0
5534,rolls/buns,8.0
5534,pastry,6.0
5534,soda,5.0
5534,long life bakery product,5.0
5534,chocolate,8.0
5534,chocolate marshmallow,8.0
5534,napkins,7.0
5536,tropical fruit,9.0
5536,whipped/sour cream,8.0
5536,bottled water,8.0
5536,soda,5.0
5536,bottled beer,8.0
5536,pot plants,8.0
5537,tropical fruit,9.0
5537,whole milk,8.0
5537,sauces,8.0
5537,sweet spreads,8.0
5537,chocolate,8.0
5537,newspapers,7.0
5540,pork,8.0
5540,whole milk,8.0
5540,butter,8.0
5540,domestic eggs,8.0
5540,margarine,8.0
5540,newspapers,7.0
5541,frankfurter,8.0
5541,hamburger meat,8.0
5541,UHT-milk,8.0
5541,mayonnaise,8.0
5541,rolls/buns,8.0
5541,pastry,6.0
5541,mustard,8.0
5541,ketchup,8.0
5541,Instant food products,8.0
5541,soda,5.0
5541,dish cleaner,8.0
5541,dental care,8.0
5541,shopping bags,8.0
5542,ham,8.0
5542,chicken,8.0
5542,root vegetables,9.0
5542,onions,9.0
5542,other vegetables,9.0
5542,yogurt,8.0
5542,whipped/sour cream,8.0
5542,sliced cheese,8.0
5542,frozen vegetables,8.0
5542,frozen meals,8.0
5542,ice cream,8.0
5542,newspapers,7.0
5543,cream cheese ,8.0
5543,coffee,8.0
5543,chocolate,8.0
5543,candy,8.0
5543,make up remover,7.0
5543,shopping bags,8.0
5548,citrus fruit,9.0
5548,root vegetables,9.0
5548,other vegetables,9.0
5548,coffee,8.0
5548,liquor,8.0
5548,chocolate,8.0
5548,candy,8.0
5548,seasonal products,8.0
5548,flower (seeds),8.0
5548,shopping bags,8.0
5549,frankfurter,8.0
5549,chicken,8.0
5549,pork,8.0
5549,tropical fruit,9.0
5549,pip fruit,9.0
5549,yogurt,8.0
5549,whipped/sour cream,8.0
5549,frozen vegetables,8.0
5549,semi-finished bread,8.0
5549,zwieback,8.0
5549,flour,6.0
5549,vinegar,8.0
5549,margarine,8.0
5549,pickled vegetables,8.0
5549,bottled water,8.0
5549,soda,5.0
5549,waffles,6.0
5549,chocolate,8.0
5549,chocolate marshmallow,8.0
5549,detergent,6.0
5549,napkins,7.0
5551,chicken,8.0
5551,tropical fruit,9.0
5551,root vegetables,9.0
5551,other vegetables,9.0
5551,whole milk,8.0
5551,dessert,6.0
5551,yogurt,8.0
5551,pastry,6.0
5551,newspapers,7.0
5553,frankfurter,8.0
5553,citrus fruit,9.0
5553,other vegetables,9.0
5553,butter milk,8.0
5553,yogurt,8.0
5553,whipped/sour cream,8.0
5553,rolls/buns,8.0
5553,brown bread,6.0
5553,pickled vegetables,8.0
5553,canned fish,8.0
5553,tea,8.0
5555,root vegetables,9.0
5555,onions,9.0
5555,whole milk,8.0
5555,curd,8.0
5555,yogurt,8.0
5555,whipped/sour cream,8.0
5555,soft cheese,8.0
5555,cream cheese ,8.0
5555,curd cheese,6.0
5555,frozen fish,8.0
5555,rolls/buns,8.0
5555,waffles,6.0
5557,sausage,8.0
5557,fish,8.0
5557,curd,8.0
5557,processed cheese,8.0
5557,pastry,6.0
5559,beef,8.0
5559,root vegetables,9.0
5559,other vegetables,9.0
5559,whole milk,8.0
5559,yogurt,8.0
5559,whipped/sour cream,8.0
5559,cream cheese ,8.0
5559,cat food,8.0
5559,napkins,7.0
5562,frankfurter,8.0
5562,ham,8.0
5562,tropical fruit,9.0
5562,yogurt,8.0
5562,curd cheese,6.0
5562,frozen fish,8.0
5562,zwieback,8.0
5562,margarine,8.0
5562,fruit/vegetable juice,8.0
5569,frankfurter,8.0
5569,whole milk,8.0
5569,white bread,8.0
5569,margarine,8.0
5569,bottled beer,8.0
5569,detergent,6.0
5569,pot plants,8.0
5570,frankfurter,8.0
5570,meat,8.0
5570,whole milk,8.0
5570,whipped/sour cream,8.0
5570,UHT-milk,8.0
5570,hard cheese,8.0
5570,coffee,8.0
5570,waffles,6.0
5570,napkins,7.0
5572,sausage,8.0
5572,pip fruit,9.0
5572,whole milk,8.0
5572,white bread,8.0
5572,salt,8.0
5572,pasta,8.0
5572,oil,8.0
5572,sugar,6.0
5572,bottled water,8.0
5572,soda,5.0
5572,bottled beer,8.0
5577,sausage,8.0
5577,finished products,8.0
5577,pork,8.0
5577,tropical fruit,9.0
5577,other vegetables,9.0
5577,whole milk,8.0
5577,yogurt,8.0
5577,whipped/sour cream,8.0
5577,cream cheese ,8.0
5577,white bread,8.0
5577,baking powder,6.0
5577,long life bakery product,5.0
5577,house keeping products,8.0
5577,pot plants,8.0
5579,whole milk,8.0
5579,butter,8.0
5579,coffee,8.0
5579,bottled water,8.0
5579,seasonal products,8.0
5579,candles,8.0
5580,frankfurter,8.0
5580,sausage,8.0
5580,rolls/buns,8.0
5580,brown bread,6.0
5580,soda,5.0
5580,shopping bags,8.0
5582,sausage,8.0
5582,root vegetables,9.0
5582,beverages,8.0
5582,rolls/buns,8.0
5582,soda,5.0
5583,other vegetables,9.0
5583,whole milk,8.0
5583,yogurt,8.0
5583,rolls/buns,8.0
5583,female sanitary products,7.0
5583,hygiene articles,7.0
5585,other vegetables,9.0
5585,whole milk,8.0
5585,curd,8.0
5585,whipped/sour cream,8.0
5585,frozen vegetables,8.0
5585,roll products ,8.0
5585,semi-finished bread,8.0
5585,salty snack,8.0
5585,seasonal products,8.0
5587,beef,8.0
5587,root vegetables,9.0
5587,frozen vegetables,8.0
5587,brown bread,6.0
5587,misc. beverages,8.0
5588,pork,8.0
5588,salad dressing,8.0
5588,oil,8.0
5588,sauces,8.0
5588,coffee,8.0
5588,soda,5.0
5588,canned beer,8.0
5588,liquor (appetizer),8.0
5588,candy,8.0
5588,newspapers,7.0
5591,pip fruit,9.0
5591,root vegetables,9.0
5591,UHT-milk,8.0
5591,condensed milk,8.0
5591,frozen fish,8.0
5591,candy,8.0
5592,sausage,8.0
5592,tropical fruit,9.0
5592,whole milk,8.0
5592,whipped/sour cream,8.0
5592,specialty cheese,8.0
5592,soda,5.0
5592,skin care,7.0
5594,chicken,8.0
5594,grapes,8.0
5594,root vegetables,9.0
5594,whole milk,8.0
5594,domestic eggs,8.0
5594,detergent,6.0
5594,newspapers,7.0
5595,chicken,8.0
5595,pip fruit,9.0
5595,other vegetables,9.0
5595,butter,8.0
5595,soft cheese,8.0
5595,frozen vegetables,8.0
5595,long life bakery product,5.0
5595,candles,8.0
5598,pork,8.0
5598,whole milk,8.0
5598,bottled water,8.0
5598,soda,5.0
5598,napkins,7.0
5602,sausage,8.0
5602,tropical fruit,9.0
5602,pip fruit,9.0
5602,whole milk,8.0
5602,soft cheese,8.0
5602,processed cheese,8.0
5602,white bread,8.0
5602,pastry,6.0
5602,semi-finished bread,8.0
5602,oil,8.0
5602,mustard,8.0
5602,ketchup,8.0
5602,soda,5.0
5602,misc. beverages,8.0
5602,long life bakery product,5.0
5602,waffles,6.0
5602,chocolate,8.0
5602,specialty chocolate,8.0
5602,detergent,6.0
5602,napkins,7.0
5602,house keeping products,8.0
5611,sausage,8.0
5611,pip fruit,9.0
5611,root vegetables,9.0
5611,onions,9.0
5611,whole milk,8.0
5611,butter,8.0
5611,dessert,6.0
5611,soft cheese,8.0
5611,cream cheese ,8.0
5611,specialty cheese,8.0
5611,domestic eggs,8.0
5611,salt,8.0
5611,pasta,8.0
5611,vinegar,8.0
5611,oil,8.0
5611,mustard,8.0
5611,ketchup,8.0
5611,canned vegetables,8.0
5611,pickled vegetables,8.0
5611,canned fish,8.0
5611,instant coffee,8.0
5611,tea,8.0
5611,misc. beverages,8.0
5611,bottled beer,8.0
5611,white wine,8.0
5611,chocolate,8.0
5611,abrasive cleaner,7.0
5611,hygiene articles,7.0
5612,grapes,8.0
5612,whole milk,8.0
5612,butter,8.0
5612,rolls/buns,8.0
5612,coffee,8.0
5612,bottled water,8.0
5612,soda,5.0
5612,misc. beverages,8.0
5612,pot plants,8.0
5614,berries,9.0
5614,other vegetables,9.0
5614,yogurt,8.0
5614,whipped/sour cream,8.0
5614,bottled water,8.0
5614,waffles,6.0
5614,seasonal products,8.0
5619,whole milk,8.0
5619,brown bread,6.0
5619,dog food,8.0
5619,chocolate,8.0
5619,hygiene articles,7.0
5619,pot plants,8.0
5620,whole milk,8.0
5620,rolls/buns,8.0
5620,soda,5.0
5620,canned beer,8.0
5620,liquor,8.0
5620,shopping bags,8.0
5623,pork,8.0
5623,beef,8.0
5623,root vegetables,9.0
5623,other vegetables,9.0
5623,whole milk,8.0
5623,UHT-milk,8.0
5623,frozen vegetables,8.0
5623,rice,9.0
5623,baking powder,6.0
5623,dog food,8.0
5623,soda,5.0
5625,meat,8.0
5625,pip fruit,9.0
5625,other vegetables,9.0
5625,brown bread,6.0
5625,roll products ,8.0
5625,soda,5.0
5629,citrus fruit,9.0
5629,tropical fruit,9.0
5629,onions,9.0
5629,UHT-milk,8.0
5629,specialty fat,8.0
5629,instant coffee,8.0
5629,bottled water,8.0
5629,soda,5.0
5629,fruit/vegetable juice,8.0
5629,bottled beer,8.0
5629,salty snack,8.0
5629,newspapers,7.0
5634,citrus fruit,9.0
5634,tropical fruit,9.0
5634,other vegetables,9.0
5634,whole milk,8.0
5634,curd,8.0
5634,rolls/buns,8.0
5635,sausage,8.0
5635,chicken,8.0
5635,herbs,9.0
5635,other vegetables,9.0
5635,whole milk,8.0
5635,whipped/sour cream,8.0
5635,sliced cheese,8.0
5635,domestic eggs,8.0
5635,rolls/buns,8.0
5635,brown bread,6.0
5635,margarine,8.0
5635,soda,5.0
5635,waffles,6.0
5635,chocolate marshmallow,8.0
5639,pork,8.0
5639,root vegetables,9.0
5639,whole milk,8.0
5639,domestic eggs,8.0
5639,pasta,8.0
5639,ketchup,8.0
5639,hygiene articles,7.0
5639,newspapers,7.0
5640,root vegetables,9.0
5640,onions,9.0
5640,whole milk,8.0
5640,whipped/sour cream,8.0
5640,pickled vegetables,8.0
5641,citrus fruit,9.0
5641,root vegetables,9.0
5641,other vegetables,9.0
5641,whole milk,8.0
5641,margarine,8.0
5641,specialty fat,8.0
5641,hygiene articles,7.0
5642,citrus fruit,9.0
5642,tropical fruit,9.0
5642,whole milk,8.0
5642,yogurt,8.0
5642,whipped/sour cream,8.0
5642,preservation products,8.0
5644,pork,8.0
5644,beef,8.0
5644,other vegetables,9.0
5644,whipped/sour cream,8.0
5644,waffles,6.0
5644,chewing gum,8.0
5645,citrus fruit,9.0
5645,other vegetables,9.0
5645,bottled water,8.0
5645,fruit/vegetable juice,8.0
5645,shopping bags,8.0
5646,frankfurter,8.0
5646,pip fruit,9.0
5646,root vegetables,9.0
5646,other vegetables,9.0
5646,curd,8.0
5646,butter milk,8.0
5646,spread cheese,8.0
5646,soups,5.0
5646,house keeping products,8.0
5648,sausage,8.0
5648,meat,8.0
5648,pork,8.0
5648,beef,8.0
5648,root vegetables,9.0
5648,other vegetables,9.0
5648,UHT-milk,8.0
5648,flour,6.0
5648,detergent,6.0
5648,shopping bags,8.0
5649,chicken,8.0
5649,curd,8.0
5649,butter milk,8.0
5649,UHT-milk,8.0
5649,rolls/buns,8.0
5649,fruit/vegetable juice,8.0
5649,newspapers,7.0
5651,onions,9.0
5651,other vegetables,9.0
5651,rolls/buns,8.0
5651,coffee,8.0
5651,specialty chocolate,8.0
5653,frankfurter,8.0
5653,curd,8.0
5653,rolls/buns,8.0
5653,brown bread,6.0
5653,mustard,8.0
5653,candy,8.0
5657,turkey,6.0
5657,other vegetables,9.0
5657,butter,8.0
5657,rolls/buns,8.0
5657,pastry,6.0
5657,oil,8.0
5661,pork,8.0
5661,hamburger meat,8.0
5661,tropical fruit,9.0
5661,pip fruit,9.0
5661,other vegetables,9.0
5661,whipped/sour cream,8.0
5661,beverages,8.0
5661,white bread,8.0
5663,turkey,6.0
5663,root vegetables,9.0
5663,other vegetables,9.0
5663,whole milk,8.0
5663,butter milk,8.0
5663,UHT-milk,8.0
5663,brown bread,6.0
5663,bottled water,8.0
5665,whole milk,8.0
5665,whipped/sour cream,8.0
5665,domestic eggs,8.0
5665,white bread,8.0
5665,photo/film,8.0
5668,hamburger meat,8.0
5668,root vegetables,9.0
5668,other vegetables,9.0
5668,whole milk,8.0
5668,sliced cheese,8.0
5669,turkey,6.0
5669,pip fruit,9.0
5669,other vegetables,9.0
5669,whole milk,8.0
5669,frozen vegetables,8.0
5670,sausage,8.0
5670,tropical fruit,9.0
5670,other vegetables,9.0
5670,beverages,8.0
5670,processed cheese,8.0
5670,rolls/buns,8.0
5670,soda,5.0
5670,chewing gum,8.0
5671,whole milk,8.0
5671,butter milk,8.0
5671,salt,8.0
5671,sugar,6.0
5671,soda,5.0
5671,long life bakery product,5.0
5671,waffles,6.0
5672,sausage,8.0
5672,pork,8.0
5672,hamburger meat,8.0
5672,citrus fruit,9.0
5672,other vegetables,9.0
5672,whole milk,8.0
5672,soft cheese,8.0
5672,domestic eggs,8.0
5672,rolls/buns,8.0
5672,sugar,6.0
5672,cat food,8.0
5672,chocolate,8.0
5675,pork,8.0
5675,whole milk,8.0
5675,curd cheese,6.0
5675,frozen vegetables,8.0
5675,cat food,8.0
5678,sausage,8.0
5678,chicken,8.0
5678,tropical fruit,9.0
5678,berries,9.0
5678,root vegetables,9.0
5678,onions,9.0
5678,whole milk,8.0
5678,butter,8.0
5678,yogurt,8.0
5678,hard cheese,8.0
5678,domestic eggs,8.0
5678,vinegar,8.0
5678,spices,9.0
5678,long life bakery product,5.0
5678,dish cleaner,8.0
5678,newspapers,7.0
5682,beef,8.0
5682,berries,9.0
5682,root vegetables,9.0
5682,onions,9.0
5682,flour,6.0
5682,mustard,8.0
5682,soda,5.0
5682,bottled beer,8.0
5682,salty snack,8.0
5682,popcorn,8.0
5683,frankfurter,8.0
5683,finished products,8.0
5683,chicken,8.0
5683,other vegetables,9.0
5683,whole milk,8.0
5683,curd,8.0
5683,flour,6.0
5683,pasta,8.0
5683,salty snack,8.0
5685,other vegetables,9.0
5685,whole milk,8.0
5685,curd,8.0
5685,yogurt,8.0
5685,cream cheese ,8.0
5685,pastry,6.0
5685,salty snack,8.0
5686,root vegetables,9.0
5686,whole milk,8.0
5686,domestic eggs,8.0
5686,female sanitary products,7.0
5686,newspapers,7.0
5687,pip fruit,9.0
5687,soda,5.0
5687,bottled beer,8.0
5687,canned beer,8.0
5687,waffles,6.0
5687,chocolate,8.0
5688,sausage,8.0
5688,pork,8.0
5688,tropical fruit,9.0
5688,root vegetables,9.0
5688,herbs,9.0
5688,whole milk,8.0
5688,curd,8.0
5688,yogurt,8.0
5688,whipped/sour cream,8.0
5688,chewing gum,8.0
5688,male cosmetics,7.0
5688,newspapers,7.0
5689,other vegetables,9.0
5689,butter,8.0
5689,soda,5.0
5689,bottled beer,8.0
5689,liquor,8.0
5689,rum,8.0
5689,chocolate marshmallow,8.0
5689,hygiene articles,7.0
5689,newspapers,7.0
5691,meat,8.0
5691,whole milk,8.0
5691,sliced cheese,8.0
5691,brown bread,6.0
5691,pastry,6.0
5691,fruit/vegetable juice,8.0
5691,newspapers,7.0
5692,pork,8.0
5692,other vegetables,9.0
5692,whole milk,8.0
5692,butter,8.0
5692,whipped/sour cream,8.0
5692,hard cheese,8.0
5692,cat food,8.0
5692,pet care,8.0
5692,coffee,8.0
5692,liquor,8.0
5692,napkins,7.0
5692,dishes,8.0
5692,kitchen towels,8.0
5693,dessert,6.0
5693,rolls/buns,8.0
5693,napkins,7.0
5693,newspapers,7.0
5693,shopping bags,8.0
5694,other vegetables,9.0
5694,cream cheese ,8.0
5694,margarine,8.0
5694,canned vegetables,8.0
5694,bottled beer,8.0
5695,condensed milk,8.0
5695,rolls/buns,8.0
5695,brown bread,6.0
5695,coffee,8.0
5695,bottled water,8.0
5695,soda,5.0
5697,chicken,8.0
5697,whole milk,8.0
5697,frozen meals,8.0
5697,domestic eggs,8.0
5697,brown bread,6.0
5697,ketchup,8.0
5697,dog food,8.0
5697,misc. beverages,8.0
5697,napkins,7.0
5698,root vegetables,9.0
5698,whole milk,8.0
5698,condensed milk,8.0
5698,frozen vegetables,8.0
5698,rolls/buns,8.0
5698,white bread,8.0
5699,frankfurter,8.0
5699,chicken,8.0
5699,beef,8.0
5699,citrus fruit,9.0
5699,tropical fruit,9.0
5699,root vegetables,9.0
5699,other vegetables,9.0
5699,curd,8.0
5699,dessert,6.0
5699,whipped/sour cream,8.0
5699,soft cheese,8.0
5699,cream cheese ,8.0
5699,frozen vegetables,8.0
5699,frozen meals,8.0
5699,frozen potato products,8.0
5699,domestic eggs,8.0
5699,white bread,8.0
5699,semi-finished bread,8.0
5699,oil,8.0
5699,instant coffee,8.0
5699,soda,5.0
5699,fruit/vegetable juice,8.0
5699,flower (seeds),8.0
5701,UHT-milk,8.0
5701,ice cream,8.0
5701,bottled water,8.0
5701,soda,5.0
5701,shopping bags,8.0
5702,frankfurter,8.0
5702,sausage,8.0
5702,chicken,8.0
5702,citrus fruit,9.0
5702,root vegetables,9.0
5702,other vegetables,9.0
5702,frozen vegetables,8.0
5702,rice,9.0
5702,newspapers,7.0
5707,citrus fruit,9.0
5707,root vegetables,9.0
5707,whole milk,8.0
5707,yogurt,8.0
5707,whipped/sour cream,8.0
5707,condensed milk,8.0
5707,rolls/buns,8.0
5707,flour,6.0
5707,long life bakery product,5.0
5709,chicken,8.0
5709,citrus fruit,9.0
5709,root vegetables,9.0
5709,other vegetables,9.0
5709,butter,8.0
5709,sweet spreads,8.0
5709,coffee,8.0
5710,whole milk,8.0
5710,white bread,8.0
5710,flour,6.0
5710,sugar,6.0
5710,pot plants,8.0
5711,chicken,8.0
5711,whole milk,8.0
5711,semi-finished bread,8.0
5711,jam,8.0
5711,coffee,8.0
5711,soda,5.0
5711,napkins,7.0
5711,shopping bags,8.0
5713,citrus fruit,9.0
5713,root vegetables,9.0
5713,margarine,8.0
5713,misc. beverages,8.0
5713,long life bakery product,5.0
5713,waffles,6.0
5714,citrus fruit,9.0
5714,root vegetables,9.0
5714,herbs,9.0
5714,other vegetables,9.0
5714,butter,8.0
5714,whipped/sour cream,8.0
5714,mayonnaise,8.0
5714,rum,8.0
5714,waffles,6.0
5715,chicken,8.0
5715,yogurt,8.0
5715,whipped/sour cream,8.0
5715,frozen dessert,8.0
5715,soda,5.0
5715,pot plants,8.0
5719,pork,8.0
5719,root vegetables,9.0
5719,whole milk,8.0
5719,UHT-milk,8.0
5719,frozen meals,8.0
5719,softener,8.0
5719,shopping bags,8.0
5721,beef,8.0
5721,tropical fruit,9.0
5721,pip fruit,9.0
5721,root vegetables,9.0
5721,other vegetables,9.0
5721,whole milk,8.0
5721,yogurt,8.0
5721,whipped/sour cream,8.0
5721,mayonnaise,8.0
5722,sausage,8.0
5722,meat,8.0
5722,tropical fruit,9.0
5722,rolls/buns,8.0
5722,margarine,8.0
5722,bottled water,8.0
5722,bottled beer,8.0
5722,skin care,7.0
5722,hygiene articles,7.0
5722,shopping bags,8.0
5723,root vegetables,9.0
5723,herbs,9.0
5723,other vegetables,9.0
5723,whole milk,8.0
5723,butter milk,8.0
5723,whipped/sour cream,8.0
5723,shopping bags,8.0
5724,chicken,8.0
5724,pip fruit,9.0
5724,whole milk,8.0
5724,rolls/buns,8.0
5724,brown bread,6.0
5724,pastry,6.0
5724,semi-finished bread,8.0
5724,margarine,8.0
5724,bottled water,8.0
5724,newspapers,7.0
5725,turkey,6.0
5725,beef,8.0
5725,other vegetables,9.0
5725,whipped/sour cream,8.0
5725,baking powder,6.0
5725,cat food,8.0
5725,chocolate,8.0
5727,root vegetables,9.0
5727,herbs,9.0
5727,whole milk,8.0
5727,butter,8.0
5727,curd,8.0
5727,rolls/buns,8.0
5727,soda,5.0
5727,chocolate,8.0
5727,candy,8.0
5728,sausage,8.0
5728,whole milk,8.0
5728,semi-finished bread,8.0
5728,flour,6.0
5728,fruit/vegetable juice,8.0
5728,napkins,7.0
5729,pastry,6.0
5729,soda,5.0
5729,canned beer,8.0
5729,white wine,8.0
5729,newspapers,7.0
5730,sausage,8.0
5730,citrus fruit,9.0
5730,pip fruit,9.0
5730,whole milk,8.0
5730,dessert,6.0
5730,domestic eggs,8.0
5730,brown bread,6.0
5730,margarine,8.0
5730,specialty chocolate,8.0
5732,pip fruit,9.0
5732,root vegetables,9.0
5732,other vegetables,9.0
5732,whole milk,8.0
5732,butter,8.0
5732,whipped/sour cream,8.0
5732,sliced cheese,8.0
5732,domestic eggs,8.0
5732,soups,5.0
5732,coffee,8.0
5732,detergent,6.0
5733,sausage,8.0
5733,whole milk,8.0
5733,yogurt,8.0
5733,hard cheese,8.0
5733,domestic eggs,8.0
5733,brown bread,6.0
5733,salty snack,8.0
5733,waffles,6.0
5733,chocolate,8.0
5733,newspapers,7.0
5734,ham,8.0
5734,chicken,8.0
5734,citrus fruit,9.0
5734,other vegetables,9.0
5734,whole milk,8.0
5734,yogurt,8.0
5734,whipped/sour cream,8.0
5734,bottled beer,8.0
5734,chocolate,8.0
5734,softener,8.0
5734,pot plants,8.0
5735,meat,8.0
5735,whole milk,8.0
5735,dessert,6.0
5735,soft cheese,8.0
5735,frozen meals,8.0
5735,rolls/buns,8.0
5735,misc. beverages,8.0
5735,long life bakery product,5.0
5735,chocolate,8.0
5735,specialty bar,8.0
5736,other vegetables,9.0
5736,butter,8.0
5736,fruit/vegetable juice,8.0
5736,salty snack,8.0
5736,chocolate,8.0
5737,meat,8.0
5737,chicken,8.0
5737,citrus fruit,9.0
5737,other vegetables,9.0
5737,whole milk,8.0
5737,yogurt,8.0
5737,frozen vegetables,8.0
5737,white bread,8.0
5737,napkins,7.0
5739,chicken,8.0
5739,hamburger meat,8.0
5739,grapes,8.0
5739,other vegetables,9.0
5739,whipped/sour cream,8.0
5739,brown bread,6.0
5739,canned beer,8.0
5739,sparkling wine,8.0
5739,flower (seeds),8.0
5743,chicken,8.0
5743,hamburger meat,8.0
5743,other vegetables,9.0
5743,frozen vegetables,8.0
5743,rolls/buns,8.0
5743,pastry,6.0
5750,other vegetables,9.0
5750,whole milk,8.0
5750,yogurt,8.0
5750,whipped/sour cream,8.0
5750,rolls/buns,8.0
5750,waffles,6.0
5750,seasonal products,8.0
5752,sausage,8.0
5752,tropical fruit,9.0
5752,root vegetables,9.0
5752,other vegetables,9.0
5752,whole milk,8.0
5752,frozen vegetables,8.0
5752,domestic eggs,8.0
5752,flour,6.0
5752,margarine,8.0
5752,sugar,6.0
5752,ketchup,8.0
5752,baking powder,6.0
5752,canned vegetables,8.0
5752,bottled water,8.0
5752,cooking chocolate,6.0
5752,newspapers,7.0
5754,tropical fruit,9.0
5754,berries,9.0
5754,root vegetables,9.0
5754,other vegetables,9.0
5754,whole milk,8.0
5754,cream cheese ,8.0
5754,frozen meals,8.0
5754,white bread,8.0
5754,soda,5.0
5754,salty snack,8.0
5754,napkins,7.0
5754,shopping bags,8.0
5764,sausage,8.0
5764,other vegetables,9.0
5764,whole milk,8.0
5764,yogurt,8.0
5764,frozen vegetables,8.0
5764,frozen potato products,8.0
5764,roll products ,8.0
5764,rice,9.0
5764,cat food,8.0
5764,misc. beverages,8.0
5764,fruit/vegetable juice,8.0
5764,bottled beer,8.0
5764,salty snack,8.0
5764,specialty chocolate,8.0
5766,pork,8.0
5766,pip fruit,9.0
5766,root vegetables,9.0
5766,curd,8.0
5766,yogurt,8.0
5766,whipped/sour cream,8.0
5766,UHT-milk,8.0
5766,domestic eggs,8.0
5766,salt,8.0
5766,margarine,8.0
5766,ketchup,8.0
5771,pork,8.0
5771,hamburger meat,8.0
5771,other vegetables,9.0
5771,whole milk,8.0
5771,brown bread,6.0
5771,margarine,8.0
5771,bottled water,8.0
5771,bottled beer,8.0
5771,flower (seeds),8.0
5772,citrus fruit,9.0
5772,berries,9.0
5772,curd,8.0
5772,yogurt,8.0
5772,soda,5.0
5774,citrus fruit,9.0
5774,other vegetables,9.0
5774,frozen meals,8.0
5774,domestic eggs,8.0
5774,fruit/vegetable juice,8.0
5774,pot plants,8.0
5776,Instant food products,8.0
5776,long life bakery product,5.0
5776,specialty chocolate,8.0
5776,cling film/bags,8.0
5776,house keeping products,8.0
5777,sausage,8.0
5777,root vegetables,9.0
5777,ice cream,8.0
5777,white bread,8.0
5777,salt,8.0
5778,frankfurter,8.0
5778,pip fruit,9.0
5778,hard cheese,8.0
5778,bottled water,8.0
5778,chocolate,8.0
5781,chicken,8.0
5781,turkey,6.0
5781,citrus fruit,9.0
5781,tropical fruit,9.0
5781,berries,9.0
5781,onions,9.0
5781,whole milk,8.0
5781,yogurt,8.0
5781,whipped/sour cream,8.0
5781,rolls/buns,8.0
5781,pastry,6.0
5781,margarine,8.0
5781,cat food,8.0
5781,soda,5.0
5781,kitchen utensil,8.0
5781,pot plants,8.0
5783,ham,8.0
5783,tropical fruit,9.0
5783,butter,8.0
5783,cream cheese ,8.0
5783,domestic eggs,8.0
5783,white bread,8.0
5783,pastry,6.0
5783,tea,8.0
5783,fruit/vegetable juice,8.0
5783,chocolate,8.0
5783,shopping bags,8.0
5784,pip fruit,9.0
5784,whole milk,8.0
5784,yogurt,8.0
5784,specialty cheese,8.0
5784,domestic eggs,8.0
5784,salty snack,8.0
5784,photo/film,8.0
5785,sausage,8.0
5785,chicken,8.0
5785,pork,8.0
5785,root vegetables,9.0
5785,other vegetables,9.0
5785,whole milk,8.0
5785,rolls/buns,8.0
5785,fruit/vegetable juice,8.0
5785,canned beer,8.0
5786,ham,8.0
5786,beef,8.0
5786,other vegetables,9.0
5786,yogurt,8.0
5786,canned fish,8.0
5789,tropical fruit,9.0
5789,other vegetables,9.0
5789,whole milk,8.0
5789,dessert,6.0
5789,bottled water,8.0
5789,soda,5.0
5789,canned beer,8.0
5789,seasonal products,8.0
5791,tropical fruit,9.0
5791,rolls/buns,8.0
5791,chocolate,8.0
5791,chocolate marshmallow,8.0
